gene,msi,component,r,r_abs
Sox10,mz.297.069625,6,0.122143835,0.122143835
Rims1,mz.592.09793,6,-0.12202782,0.12202782
Apod,mz.259.113915,6,0.12200856,0.12200856
Gstp1,mz.298.06399999999996,6,0.12178983,0.12178983
Prr18,mz.297.069625,6,0.121721596,0.121721596
Gstp1,mz.297.069625,6,0.12163031,0.12163031
Cd24a,mz.259.113915,6,0.12138863,0.12138863
Sox10,mz.298.062905,6,0.12131831,0.12131831
Gstm7,mz.258.110295,6,0.12120174,0.12120174
Plaat3,mz.280.092375,6,0.12119031,0.12119031
mt-Nd4,mz.298.062905,6,0.1210503,0.1210503
Phgdh,mz.298.06399999999996,6,0.1210157,0.1210157
Plaat3,mz.259.113915,6,0.12087372,0.12087372
Gstp1,mz.298.062905,6,0.12087354,0.12087354
Wscd1,mz.280.092375,6,0.12077902,0.12077902
Rims1,mz.280.092375,6,-0.12072776,0.12072776
Ndrg1,mz.281.09517,6,0.120703295,0.120703295
Phgdh,mz.298.062905,6,0.120416954,0.120416954
Sox10,mz.298.06399999999996,6,0.120227724,0.120227724
mt-Nd4,mz.259.11330999999996,6,0.11991839,0.11991839
Gstp1,mz.298.065095,6,0.119574286,0.119574286
Gab1,mz.560.1485299999999,6,0.11950411,0.11950411
Mag,mz.259.113915,6,0.11944176,0.11944176
Cnp,mz.259.113915,6,0.11905605,0.11905605
mt-Nd4,mz.298.06399999999996,6,0.11896986,0.11896986
Gstm7,mz.516.190135,6,0.118886866,0.118886866
mt-Nd4,mz.297.06824,6,0.11885573,0.11885573
Mal,mz.259.113915,6,0.11873269,0.11873269
Ermn,mz.592.09793,6,0.11807719,0.11807719
Prr18,mz.297.06824,6,0.11790234,0.11790234
Rims1,mz.562.323125,6,-0.11753973,0.11753973
Sox10,mz.298.065095,6,0.11743376,0.11743376
Gstm7,mz.592.09793,6,0.11707552,0.11707552
Phgdh,mz.298.065095,6,0.117059015,0.117059015
Selenop,mz.592.09793,6,0.11699198,0.11699198
Phgdh,mz.297.06824,6,0.116946116,0.116946116
Rhog,mz.592.0904700000001,6,0.116885245,0.116885245
Wscd1,mz.560.1485299999999,6,0.11676899,0.11676899
Gab1,mz.258.110295,6,0.11645843,0.11645843
Gstm7,mz.259.11330999999996,6,0.11634347,0.11634347
Gstm7,mz.394.12496,6,0.11624952,0.11624952
Nts,mz.592.09793,6,0.116049536,0.116049536
Gstm7,mz.298.065095,6,0.11601041,0.11601041
Sox10,mz.297.06824,6,0.11598267,0.11598267
Plaat3,mz.560.1485299999999,6,0.11572143,0.11572143
Wscd1,mz.281.09517,6,0.1156392,0.1156392
Tmem88b,mz.259.11330999999996,6,0.11543356,0.11543356
Rhog,mz.297.069625,6,0.11535918,0.11535918
Prr18,mz.592.09793,6,0.114745624,0.114745624
Gna12,mz.258.110295,6,0.11474399,0.11474399
Gjb1,mz.394.12496,6,0.114616856,0.114616856
Cmtm5,mz.280.092375,6,0.11441927,0.11441927
Rhog,mz.296.06595500000003,6,0.11425443,0.11425443
mt-Nd4,mz.259.113915,6,0.113940656,0.113940656
Gab1,mz.280.092375,6,0.11322449,0.11322449
Tmem88b,mz.259.113915,6,0.11315544,0.11315544
Rhog,mz.298.062905,6,0.112919465,0.112919465
Gab1,mz.592.09793,6,0.11274314,0.11274314
Gjb1,mz.516.190135,6,0.112427905,0.112427905
Rhog,mz.298.06399999999996,6,0.112265915,0.112265915
Gjb1,mz.258.110295,6,0.11205958,0.11205958
Plaat3,mz.281.09517,6,0.11181098,0.11181098
Prr18,mz.298.065095,6,0.11167919,0.11167919
Gstp1,mz.516.190135,6,0.11148692,0.11148692
Wscd1,mz.259.11330999999996,6,0.111409545,0.111409545
Sox10,mz.592.09793,6,0.111178584,0.111178584
Ndrg1,mz.259.11330999999996,6,0.11113329,0.11113329
Cmtm5,mz.394.12496,6,0.11110603,0.11110603
Gstm7,mz.259.113915,6,0.111080244,0.111080244
Plaat3,mz.394.12496,6,0.110857114,0.110857114
Phgdh,mz.516.190135,6,0.11076915,0.11076915
mt-Nd4,mz.281.09517,6,0.11059256,0.11059256
Gstp1,mz.297.06824,6,0.11044473,0.11044473
Cmtm5,mz.259.11330999999996,6,0.11039758,0.11039758
Mog,mz.516.190135,6,0.10942868,0.10942868
Phldb1,mz.516.190135,6,0.10912053,0.10912053
Gna12,mz.516.190135,6,0.10855229,0.10855229
Rhog,mz.297.06824,6,0.10802083,0.10802083
Tmem88b,mz.281.09517,6,0.10793325,0.10793325
Selenop,mz.281.09517,6,0.10765409,0.10765409
Wscd1,mz.259.113915,6,0.10679168,0.10679168
Gstp1,mz.394.12496,6,0.10665431,0.10665431
Mog,mz.258.110295,6,0.10661067,0.10661067
Phgdh,mz.592.09793,6,0.10652249,0.10652249
Ermn,mz.516.190135,6,0.106425434,0.106425434
Phldb1,mz.280.092375,6,0.10587912,0.10587912
Rhog,mz.298.065095,6,0.10577905,0.10577905
Gjb1,mz.280.092375,6,0.10517867,0.10517867
Phldb1,mz.258.110295,6,0.10495043,0.10495043
Selenop,mz.259.11330999999996,6,0.10401839,0.10401839
Gjb1,mz.560.1485299999999,6,0.10386944,0.10386944
Ermn,mz.258.110295,6,0.10340301,0.10340301
Rims1,mz.281.09517,6,-0.10337447,0.10337447
Phgdh,mz.258.110295,6,0.10327284,0.10327284
Cmtm5,mz.259.113915,6,0.10292796,0.10292796
Gjb1,mz.281.09517,6,0.10233577,0.10233577
Selenop,mz.562.323125,6,0.10208719,0.10208719
Prr18,mz.516.190135,6,0.102023,0.102023
Cmtm5,mz.281.09517,6,0.10149624,0.10149624
Phldb1,mz.259.11330999999996,6,0.10138728,0.10138728
Ndrg1,mz.259.113915,6,0.10080607,0.10080607
Ralgds,mz.297.070615,6,0.10015219,0.10015219
Cmtm5,mz.560.1485299999999,6,0.10004233,0.10004233
Rhog,mz.592.09793,6,0.09999004,0.09999004
Gstp1,mz.258.110295,6,0.09990814,0.09990814
Gjb1,mz.562.323125,6,0.09988485,0.09988485
Mog,mz.280.092375,6,0.099646345,0.099646345
Mog,mz.394.12496,6,0.09956815,0.09956815
Gna12,mz.281.09517,6,0.0992357,0.0992357
Selenop,mz.259.113915,6,0.09888184,0.09888184
Prr18,mz.258.110295,6,0.09882489,0.09882489
Phldb1,mz.560.1485299999999,6,0.09870796,0.09870796
mt-Nd4,mz.592.09793,6,0.098635934,0.098635934
Phldb1,mz.259.113915,6,0.09842406,0.09842406
Gab1,mz.394.12496,6,0.098104864,0.098104864
Pcp4,mz.280.092375,6,-0.097877815,0.097877815
Gna12,mz.259.11330999999996,6,0.09741426,0.09741426
Gstp1,mz.592.09793,6,0.09717173,0.09717173
Phgdh,mz.394.12496,6,0.097053126,0.097053126
Gna12,mz.259.113915,6,0.09619898,0.09619898
Sox10,mz.516.190135,6,0.09618675,0.09618675
Phldb1,mz.281.09517,6,0.09606607,0.09606607
Mog,mz.560.1485299999999,6,0.095865816,0.095865816
Map4k4,mz.258.110295,6,0.09584716,0.09584716
C4b,mz.516.190135,6,0.09565698,0.09565698
Mal,mz.562.323125,6,0.095507056,0.095507056
Phgdh,mz.259.11330999999996,6,0.095405355,0.095405355
Gna12,mz.394.12496,6,0.095341705,0.095341705
Cd24a,mz.562.323125,6,0.09530963,0.09530963
Phldb1,mz.394.12496,6,0.09474986,0.09474986
Sox10,mz.394.12496,6,0.09474029,0.09474029
Gna12,mz.280.092375,6,0.093924284,0.093924284
Sox10,mz.258.110295,6,0.093911454,0.093911454
Pcp4,mz.562.323125,6,0.09362236,0.09362236
Ermn,mz.560.1485299999999,6,0.093477115,0.093477115
Plaat3,mz.562.323125,6,0.093248434,0.093248434
Phgdh,mz.259.113915,6,0.09314717,0.09314717
C4b,mz.297.070615,6,0.0930177,0.0930177
C4b,mz.592.0904700000001,6,0.09184487,0.09184487
Ermn,mz.394.12496,6,0.09184042,0.09184042
Map4k4,mz.516.190135,6,0.09140957,0.09140957
Cnp,mz.562.323125,6,0.09131065,0.09131065
Gna12,mz.560.1485299999999,6,0.09126242,0.09126242
Ermn,mz.280.092375,6,0.09100448,0.09100448
Prr18,mz.259.11330999999996,6,0.0908099,0.0908099
Mog,mz.281.09517,6,0.09013732,0.09013732
Pcp4,mz.560.1485299999999,6,-0.08966437,0.08966437
Ermn,mz.259.11330999999996,6,0.08915809,0.08915809
C4b,mz.296.06595500000003,6,0.08900903,0.08900903
Prr18,mz.259.113915,6,0.08897059,0.08897059
C4b,mz.258.110295,6,0.08842485,0.08842485
Gjb1,mz.259.11330999999996,6,0.08820392,0.08820392
Ermn,mz.281.09517,6,0.08812204,0.08812204
C4b,mz.560.1485299999999,6,0.08802153,0.08802153
Trf,mz.562.323125,6,0.08778164,0.08778164
Prr18,mz.281.09517,6,0.087549284,0.087549284
C4b,mz.298.062905,6,0.087345,0.087345
Map4k4,mz.297.06824,6,0.08729024,0.08729024
Map4k4,mz.297.069625,6,0.08722129,0.08722129
Gab1,mz.281.09517,6,0.08711457,0.08711457
Cmtm5,mz.562.323125,6,0.08708596,0.08708596
Phgdh,mz.560.1485299999999,6,0.08690992,0.08690992
Rhog,mz.516.190135,6,0.08688213,0.08688213
Map4k4,mz.296.06595500000003,6,0.08647947,0.08647947
Rhog,mz.560.1485299999999,6,0.08612512,0.08612512
Map4k4,mz.298.062905,6,0.08585952,0.08585952
Map4k4,mz.298.065095,6,0.08541262,0.08541262
C4b,mz.297.069625,6,0.084681354,0.084681354
Cd24a,mz.298.062905,6,0.08462503,0.08462503
Gab1,mz.259.11330999999996,6,0.084505856,0.084505856
Cd24a,mz.298.06399999999996,6,0.084471434,0.084471434
Map4k4,mz.298.06399999999996,6,0.084443256,0.084443256
C4b,mz.280.092375,6,0.08426933,0.08426933
Map4k4,mz.592.0904700000001,6,0.08409806,0.08409806
Cd24a,mz.296.06595500000003,6,0.084083825,0.084083825
Gjb1,mz.259.113915,6,0.08351892,0.08351892
C4b,mz.281.09517,6,0.08348567,0.08348567
Cd24a,mz.297.06824,6,0.08332188,0.08332188
C4b,mz.298.06399999999996,6,0.08326185,0.08326185
Map4k4,mz.592.09793,6,0.08294706,0.08294706
Map4k4,mz.281.09517,6,0.082935974,0.082935974
Cd24a,mz.298.065095,6,0.0827877,0.0827877
Map4k4,mz.259.113915,6,0.0826971,0.0826971
Rhog,mz.258.110295,6,0.08245281,0.08245281
Cd24a,mz.297.069625,6,0.0823943,0.0823943
Gna12,mz.562.323125,6,0.082304254,0.082304254
Map4k4,mz.560.1485299999999,6,0.082025886,0.082025886
Map4k4,mz.259.11330999999996,6,0.08166706,0.08166706
Prr18,mz.280.092375,6,0.08152779,0.08152779
Map4k4,mz.297.070615,6,0.08106236,0.08106236
Cd24a,mz.592.0904700000001,6,0.080991805,0.080991805
Ermn,mz.259.113915,6,0.08091973,0.08091973
C4b,mz.259.11330999999996,6,0.0806603,0.0806603
Map4k4,mz.280.092375,6,0.08057241,0.08057241
Prr18,mz.394.12496,6,0.08049264,0.08049264
Phgdh,mz.280.092375,6,0.080478795,0.080478795
C4b,mz.298.065095,6,0.08030706,0.08030706
Ralgds,mz.297.069625,6,0.080121726,0.080121726
Kif13b,mz.297.070615,6,0.08006613,0.08006613
Sox10,mz.259.11330999999996,6,0.07963844,0.07963844
C4b,mz.297.06824,6,0.07960386,0.07960386
Ppp3ca,mz.562.323125,6,-0.07957488,0.07957488
Gab1,mz.259.113915,6,0.07944098,0.07944098
Gstp1,mz.259.11330999999996,6,0.07912168,0.07912168
1700047M11Rik,mz.592.09793,6,0.078904875,0.078904875
Ralgds,mz.592.0904700000001,6,0.07842173,0.07842173
Phgdh,mz.562.323125,6,0.07810396,0.07810396
Mog,mz.259.11330999999996,6,0.07797377,0.07797377
Sox10,mz.562.323125,6,0.077953056,0.077953056
Tmem88b,mz.562.323125,6,0.07769611,0.07769611
Ralgds,mz.394.12496,6,0.077659875,0.077659875
Aspa,mz.298.065095,6,0.07726143,0.07726143
Kif13b,mz.592.0904700000001,6,0.077223346,0.077223346
Gstp1,mz.259.113915,6,0.07706005,0.07706005
Ccdc153,mz.562.323125,6,0.07705958,0.07705958
Pcp4,mz.281.09517,6,-0.07686412,0.07686412
Prr18,mz.560.1485299999999,6,0.07681862,0.07681862
Ralgds,mz.296.06595500000003,6,0.0762595,0.0762595
Rhog,mz.394.12496,6,0.07576827,0.07576827
Rhog,mz.280.092375,6,0.07563957,0.07563957
Ralgds,mz.298.062905,6,0.07548666,0.07548666
C4b,mz.259.113915,6,0.07541794,0.07541794
Sox10,mz.560.1485299999999,6,0.07517973,0.07517973
Kif13b,mz.296.06595500000003,6,0.07507956,0.07507956
Gab1,mz.562.323125,6,0.074943975,0.074943975
Cd24a,mz.297.070615,6,0.0748858,0.0748858
Aspa,mz.592.09793,6,0.07472344,0.07472344
Ralgds,mz.298.06399999999996,6,0.07468344,0.07468344
Ralgds,mz.298.065095,6,0.07439298,0.07439298
Sox10,mz.259.113915,6,0.0738406,0.0738406
Mog,mz.259.113915,6,0.073819295,0.073819295
Mag,mz.562.323125,6,0.07358159,0.07358159
Aspa,mz.592.0904700000001,6,0.07316339,0.07316339
Sox10,mz.280.092375,6,0.07312673,0.07312673
Aspa,mz.298.06399999999996,6,0.07311847,0.07311847
1700047M11Rik,mz.592.0904700000001,6,0.07255723,0.07255723
1700047M11Rik,mz.296.06595500000003,6,0.072345994,0.072345994
Ralgds,mz.297.06824,6,0.07196129,0.07196129
Cd24a,mz.592.09793,6,0.07190855,0.07190855
Kif13b,mz.297.069625,6,0.07126035,0.07126035
Ndrg1,mz.562.323125,6,0.071193695,0.071193695
Gstp1,mz.560.1485299999999,6,0.07083642,0.07083642
Ppp2r3a,mz.298.062905,6,0.0704,0.0704
Kif13b,mz.298.062905,6,0.069864035,0.069864035
Aspa,mz.296.06595500000003,6,0.06983843,0.06983843
Ppp2r3a,mz.298.06399999999996,6,0.069459856,0.069459856
Aspa,mz.298.062905,6,0.069306575,0.069306575
C4b,mz.562.323125,6,0.06918801,0.06918801
C4b,mz.394.12496,6,0.06915239,0.06915239
Ralgds,mz.562.323125,6,0.06880021,0.06880021
Wbp1,mz.562.323125,6,0.06870331,0.06870331
Aspa,mz.297.070615,6,0.06869093,0.06869093
Rhog,mz.281.09517,6,0.06834774,0.06834774
C4b,mz.592.09793,6,0.06831673,0.06831673
Gstp1,mz.280.092375,6,0.06814451,0.06814451
1700047M11Rik,mz.297.069625,6,0.067154065,0.067154065
Aspa,mz.297.069625,6,0.06695785,0.06695785
1700047M11Rik,mz.298.06399999999996,6,0.0668818,0.0668818
Ppp2r3a,mz.592.0904700000001,6,0.06682135,0.06682135
Ppp2r3a,mz.298.065095,6,0.066583246,0.066583246
1700047M11Rik,mz.297.06824,6,0.06647806,0.06647806
Kif13b,mz.297.06824,6,0.06597325,0.06597325
Kif13b,mz.298.06399999999996,6,0.065724455,0.065724455
Ccdc153,mz.297.070615,6,0.06565737,0.06565737
Ppp2r3a,mz.296.06595500000003,6,0.065307215,0.065307215
1700047M11Rik,mz.298.062905,6,0.06501351,0.06501351
1700047M11Rik,mz.298.065095,6,0.064823,0.064823
Map4k4,mz.394.12496,6,0.06480912,0.06480912
Ppp2r3a,mz.297.069625,6,0.06475884,0.06475884
Ralgds,mz.258.110295,6,0.06469973,0.06469973
Ppp2r3a,mz.297.06824,6,0.064234026,0.064234026
Sox10,mz.281.09517,6,0.06418007,0.06418007
1700047M11Rik,mz.297.070615,6,0.06395836,0.06395836
Gstp1,mz.281.09517,6,0.06385673,0.06385673
Aspa,mz.297.06824,6,0.06330763,0.06330763
Wbp1,mz.297.070615,6,0.06279498,0.06279498
Ppp2r3a,mz.592.09793,6,0.062431224,0.062431224
1700047M11Rik,mz.259.113915,6,0.06189207,0.06189207
Map4k4,mz.562.323125,6,0.06186703,0.06186703
Ccdc153,mz.297.069625,6,0.061825685,0.061825685
Ccdc153,mz.296.06595500000003,6,0.061340496,0.061340496
Ralgds,mz.516.190135,6,0.061255958,0.061255958
Phgdh,mz.281.09517,6,0.061161388,0.061161388
Ppp2r3a,mz.297.070615,6,0.060888838,0.060888838
Wbp1,mz.280.092375,6,0.060782973,0.060782973
Kif13b,mz.592.09793,6,0.060574114,0.060574114
Kif13b,mz.394.12496,6,0.060467243,0.060467243
Ccdc153,mz.592.0904700000001,6,0.060262267,0.060262267
Wbp1,mz.259.11330999999996,6,0.060261317,0.060261317
Wbp1,mz.560.1485299999999,6,0.06010074,0.06010074
Gstm7,mz.562.323125,6,0.06008362,0.06008362
Kif13b,mz.516.190135,6,0.060030416,0.060030416
Ppp2r3a,mz.516.190135,6,0.05996844,0.05996844
Kif13b,mz.259.11330999999996,6,0.05856841,0.05856841
Ccdc153,mz.298.065095,6,0.05841851,0.05841851
Ccdc153,mz.297.06824,6,0.058370255,0.058370255
Kif13b,mz.298.065095,6,0.058282338,0.058282338
Kif13b,mz.258.110295,6,0.05826401,0.05826401
Wbp1,mz.258.110295,6,0.058205813,0.058205813
Wbp1,mz.516.190135,6,0.05787205,0.05787205
Ralgds,mz.259.11330999999996,6,0.05709494,0.05709494
Aspa,mz.258.110295,6,0.057057306,0.057057306
1700047M11Rik,mz.259.11330999999996,6,0.056851912,0.056851912
Wbp1,mz.259.113915,6,0.056762896,0.056762896
Ralgds,mz.560.1485299999999,6,0.056480035,0.056480035
Ppp2r3a,mz.560.1485299999999,6,0.05639274,0.05639274
1700047M11Rik,mz.516.190135,6,0.056073856,0.056073856
Kif13b,mz.259.113915,6,0.055954695,0.055954695
Wbp1,mz.281.09517,6,0.05557596,0.05557596
Phldb1,mz.562.323125,6,0.05542513,0.05542513
1700047M11Rik,mz.258.110295,6,0.05538541,0.05538541
Ppp2r3a,mz.394.12496,6,0.055378415,0.055378415
Wbp1,mz.297.069625,6,0.055349648,0.055349648
Ermn,mz.562.323125,6,0.055189162,0.055189162
Wbp1,mz.296.06595500000003,6,0.054982767,0.054982767
Ppp2r3a,mz.258.110295,6,0.054970916,0.054970916
Ralgds,mz.592.09793,6,0.054390088,0.054390088
Ccdc153,mz.298.06399999999996,6,0.054252665,0.054252665
Ccdc153,mz.592.09793,6,0.05404772,0.05404772
Aspa,mz.259.113915,6,0.053978242,0.053978242
Wbp1,mz.592.0904700000001,6,0.053514805,0.053514805
Ralgds,mz.259.113915,6,0.053227637,0.053227637
1700047M11Rik,mz.394.12496,6,0.05301424,0.05301424
Aspa,mz.259.11330999999996,6,0.05289948,0.05289948
Wbp1,mz.298.065095,6,0.052832518,0.052832518
Rhog,mz.562.323125,6,0.052696995,0.052696995
Rhog,mz.259.11330999999996,6,0.05233721,0.05233721
Wbp1,mz.298.062905,6,0.052178007,0.052178007
Wbp1,mz.297.06824,6,0.051512882,0.051512882
Aspa,mz.516.190135,6,0.05090835,0.05090835
Kif13b,mz.280.092375,6,0.05074156,0.05074156
Hist1h1d,mz.560.1485299999999,6,0.05039569,0.05039569
Ppp2r3a,mz.280.092375,6,0.050264608,0.050264608
Prr18,mz.562.323125,6,0.050215017,0.050215017
Wbp1,mz.298.06399999999996,6,0.04996637,0.04996637
Ralgds,mz.280.092375,6,0.049931675,0.049931675
Hist1h1d,mz.280.092375,6,0.049904488,0.049904488
Hist1h1d,mz.281.09517,6,0.049045328,0.049045328
Ccdc153,mz.298.062905,6,0.04895755,0.04895755
Pcp4,mz.258.110295,6,-0.048688967,0.048688967
Rhog,mz.259.113915,6,0.04848267,0.04848267
Kif13b,mz.560.1485299999999,6,0.048293743,0.048293743
Pcp4,mz.394.12496,6,-0.048176244,0.048176244
Pcp4,mz.298.062905,6,-0.046438962,0.046438962
Kif13b,mz.562.323125,6,0.045664117,0.045664117
Wbp1,mz.394.12496,6,0.044861563,0.044861563
Aspa,mz.280.092375,6,0.0436555,0.0436555
1700047M11Rik,mz.280.092375,6,0.043405052,0.043405052
Wbp1,mz.592.09793,6,0.04313063,0.04313063
Kif13b,mz.281.09517,6,0.043053314,0.043053314
Ppp2r3a,mz.281.09517,6,0.042731356,0.042731356
Ppp2r3a,mz.259.11330999999996,6,0.041892886,0.041892886
Pcp4,mz.259.11330999999996,6,-0.041830245,0.041830245
Ralgds,mz.281.09517,6,0.041800197,0.041800197
Wscd1,mz.562.323125,6,0.041680142,0.041680142
Aspa,mz.560.1485299999999,6,0.041463934,0.041463934
Ppp2r3a,mz.259.113915,6,0.040633827,0.040633827
Pcp4,mz.298.06399999999996,6,-0.039044403,0.039044403
Aspa,mz.562.323125,6,0.038645055,0.038645055
Aspa,mz.281.09517,6,0.038640264,0.038640264
Aspa,mz.394.12496,6,0.038617767,0.038617767
1700047M11Rik,mz.281.09517,6,0.037522394,0.037522394
Pcp4,mz.297.06824,6,-0.037373453,0.037373453
Gstp1,mz.562.323125,6,0.03697987,0.03697987
Pcp4,mz.516.190135,6,-0.036931504,0.036931504
1700047M11Rik,mz.560.1485299999999,6,0.03667578,0.03667578
Pcp4,mz.259.113915,6,-0.03656389,0.03656389
Pcp4,mz.297.069625,6,-0.036460087,0.036460087
1700047M11Rik,mz.562.323125,6,0.03645403,0.03645403
Pcp4,mz.297.070615,6,-0.0344231,0.0344231
Pcp4,mz.296.06595500000003,6,-0.03151343,0.03151343
Mog,mz.562.323125,6,0.03043495,0.03043495
Ppp2r3a,mz.562.323125,6,0.029928438,0.029928438
Pcp4,mz.298.065095,6,-0.029899951,0.029899951
Hist1h1d,mz.516.190135,6,0.029798973,0.029798973
Hist1h1d,mz.562.323125,6,0.02936626,0.02936626
Hist1h1d,mz.258.110295,6,0.02721992,0.02721992
Pcp4,mz.592.0904700000001,6,-0.026985325,0.026985325
Hist1h1d,mz.259.11330999999996,6,0.023290828,0.023290828
Hist1h1d,mz.259.113915,6,0.022543672,0.022543672
Sinhcaf,mz.258.110295,6,0.022491502,0.022491502
Sinhcaf,mz.560.1485299999999,6,0.017666928,0.017666928
Sinhcaf,mz.516.190135,6,0.017596446,0.017596446
Sinhcaf,mz.280.092375,6,0.0172951,0.0172951
Sinhcaf,mz.281.09517,6,0.017289586,0.017289586
Sinhcaf,mz.259.113915,6,0.016046403,0.016046403
Sinhcaf,mz.259.11330999999996,6,0.01508414,0.01508414
Pcp4,mz.592.09793,6,-0.013145429,0.013145429
Hist1h1d,mz.297.070615,6,0.012462804,0.012462804
Hist1h1d,mz.298.065095,6,0.011791148,0.011791148
Hist1h1d,mz.394.12496,6,0.010664694,0.010664694
Hist1h1d,mz.592.0904700000001,6,0.0076716184,0.0076716184
Sinhcaf,mz.562.323125,6,0.005931484,0.005931484
Hist1h1d,mz.296.06595500000003,6,0.00448024,0.00448024
Sinhcaf,mz.394.12496,6,0.0040376987,0.0040376987
Hist1h1d,mz.298.06399999999996,6,0.003946248,0.003946248
Hist1h1d,mz.297.069625,6,0.0037102108,0.0037102108
Hist1h1d,mz.592.09793,6,0.0033010817,0.0033010817
Sinhcaf,mz.592.0904700000001,6,-0.0024582827,0.0024582827
Sinhcaf,mz.298.065095,6,0.0023473892,0.0023473892
Sinhcaf,mz.298.062905,6,-0.0023152558,0.0023152558
Hist1h1d,mz.298.062905,6,0.0019468055,0.0019468055
Sinhcaf,mz.297.069625,6,0.0018782262,0.0018782262
Sinhcaf,mz.298.06399999999996,6,-0.0015888298,0.0015888298
Sinhcaf,mz.297.070615,6,-0.0015700124,0.0015700124
Sinhcaf,mz.297.06824,6,0.0013897158,0.0013897158
Hist1h1d,mz.297.06824,6,0.0013743929,0.0013743929
Sinhcaf,mz.296.06595500000003,6,-0.0010807938,0.0010807938
Sinhcaf,mz.592.09793,6,0.0010566972,0.0010566972
